,0
1539,ASHIANA.NS
1540,ASHIMASYN.NS
1541,ASHM.L
1542,ASHOKA.NS
1543,ASHOKLEY.NS
1544,ASIANHOTNR.NS
1545,ASIANPAINT.NS
1546,ASIANTILES.NS
1547,ASIN
1548,ASIT.BR
1549,ASIT.L
1550,ASIX
1551,ASIZ.L
1552,ASL.DE
1553,ASLI.L
1554,ASL.L
1555,ASLN
1556,ASM
1557,ASM.AS
1558,ASMB
1559,ASME.DE
1560,ASML
1561,ASML.AS
1562,ASM.TO
1563,ASNA
1564,ASNAQ
1565,ASN.AX
1566,ASNB
1567,ASND
1568,ASND.TO
1569,ASO
1570,ASP.AX
1571,ASPI
1572,ASPINWALL.NS
1573,ASPL
1574,ASPL.L
1575,ASPN
1576,ASP.PA
1577,ASPS
1578,ASP.TO
1579,ASPU
1580,ASQ.AX
1581,ASR
1582,ASRNL.AS
1583,ASRT
1584,ASR.TO
1585,ASRV
1586,ASRVP
1587,ASSB.ME
1588,AST.AX
1589,ASTC
1590,ASTE
1591,ASTEC.NS
1592,ASTERDM.NS
1593,ASTI
1594,AST.L
1595,ASTO.L
1596,ASTRAL.NS
1597,ASTRAMICRO.NS
1598,ASTRAZEN.NS
1599,ASTRON.NS
1600,ASUR
1601,ASV
1602,ASW.AX
1603,ASWN.SW
1604,ASX
1605,ASX.AX
1606,ASY.L
1607,ASY.PA
1608,ASYS
1609,AT
1610,AT1.AX
1611,AT1.DE
1612,ATAC
1613,ATACU
1614,ATAC-WT
1615,ATAD.L
1616,ATAO
1617,ATA.PA
1618,ATA.TO
1619,ATAX
1620,ATC
1621,ATC.AS
1622,ATC.AX
1623,ATCC
1624,ATCO
1625,ATCO-PI
1626,ATCX
1627,ATCXW
1628,ATD-B.TO
1629,ATDS
1630,ATEA.OL
1631,ATEB.BR
1632,ATEC
1633,ATEME.PA
1634,ATEN
1635,ATE.PA
1636,ATE.TO
1637,ATEX
1638,ATFL.NS
1639,ATGE
1640,ATH
1641,ATHA
1642,ATH.AX
1643,ATHE
1644,ATHM
1645,ATHN
1646,ATH-PC
1647,ATH-PD
1648,ATH.TO
1649,ATHX
1650,ATI
1651,ATIF
1652,ATI.PA
1653,ATIS
1654,ATKR
1655,ATLANTA.NS
1656,ATLASCYCLE.NS
1657,ATL.AX
1658,ATLC
1659,ATLO
1660,ATLS
1661,ATMA.L
1662,ATML
1663,ATM.L
1664,ATMS
1665,ATNFW
1666,ATNI
1667,ATNM
1668,ATNWW
1669,ATNX
1670,ATNY
1671,ATO
1672,ATOM
1673,ATO.PA
1674,ATOS
1675,ATP.AX
1676,ATPT
1677,ATP.TO
1678,ATQT.L
1679,ATR
1680,ATRA
1681,ATR.AX
1682,ATRC
1683,ATRI
1684,ATR.L
1685,ATRO
1686,ATRS
1687,ATRS.AS
1688,ATRX
1689,ATS.AX
1690,ATSG
1691,ATS.L
1692,ATST.L
1693,ATSX
1694,ATT.L
1695,ATTO
1696,AT.TO
1697,ATTP
1698,ATU.AX
1699,ATULAUTO.NS
1700,ATUL.NS
1701,ATUS
1702,ATUS-W
1703,ATV
1704,ATVI
1705,ATW
1706,ATX.AX
1707,ATXG
1708,ATXI
1709,ATY.L
1710,ATYM.L
1711,ATZ.TO
1712,AU
1713,AU1.AX
1714,AU2.DE
1715,AU8.AX
1716,AUB
1717,AUBANK.NS
1718,AUBAP
1719,AUB.AX
1720,AUBN
1721,AUB.PA
1722,AUC.AX
1723,AUCT.L
1724,AUDC
1725,AUD.DE
1726,AUG
1727,AUG.L
1728,AUGM.L
1729,AUGR.PA
1730,AUG.TO
1731,AUH.AX
1732,AUI.AX
1733,AUK.L
1734,AUL.AX
1735,AUMN
1736,AUMN.TO
1737,AUPH
1738,AUP.TO
1739,AUQ.AX
1740,AURA.L
1741,AUR.AX
1742,AURE.PA
1743,AURG.OL
1744,AURIONPRO.NS
1745,AUROPHARMA.NS
1746,AURS.PA
1747,AUS.DE
1748,AUSI
1749,AUSOMENT.NS
1750,AUSS.OL
1751,AUT.AX
1752,AUTG.L
1753,AUTL
1754,AUTN.SW
1755,AUTO
1756,AUTOAXLES.NS
1757,AUTOIND.NS
1758,AUTO.L
1759,AUTOLITIND.NS
1760,AUUD
1761,AUVI
1762,AUY
1763,AUZ.AX
1764,AV1.AX
1765,AVA
1766,AVA.AX
1767,AVADHSUGAR.NS
1768,AVAL
1769,AVANCE.OL
1770,AVAN.ME
1771,AVANTIFEED.NS
1772,AVAP.L
1773,AVAV
1774,AVB
1775,AVC.AX
1776,AVCN.TO
1777,AVCO
1778,AVCRF
1779,AVCT
1780,AVCT.L
1781,AVCTW
1782,AVD
1783,AVDL
1784,AVE.AX
1785,AVEO
1786,AVES.DE
1787,AVF
1788,AVG.AX
1789,AVG.L
1790,AVGO
1791,AVGOP
1792,AVGR
1793,AVH.AX
1794,AVHHL
1795,AVHI
1796,AVHOQ
1797,AVID
1798,AVIID
1799,AVIR
1800,AVJ.AX
1801,AVL.AX
1802,AVLNF
1803,AVLR
1804,AVL.TO
1805,AVN.AX
1806,AVNI
1807,AVNS
1808,AVNT
1809,AVNW
1810,AVO
1811,AVOI
1812,AVO.L
1813,AVON.L
1814,AVP
1815,AVP.TO
1816,AVR.AX
1817,AVRO
1818,AVST.L
1819,AVT
1820,AVTNPL.NS
1821,AVT.PA
1822,AVTR
1823,AVTR-PA
1824,AVTX.AS
1825,AVV.L
1826,AVW.AX
1827,AVX
1828,AVXL
1829,AVY
1830,AVYA
1831,AVZ.AX
1832,AWC.AX
1833,AWC.DE
1834,AWDR.OL
1835,AWH
1836,AWI
1837,AWK
1838,AWM.DE
1839,AWN.AX
1840,AWOX.PA
1841,AWR
1842,AWRE
1843,AWSM
1844,AWV.AX
1845,AWX
1846,AX
1847,AX1.AX
1848,AX8.AX
1849,AXA.DE
1850,AXA.OL
1851,AXAS
1852,AXB.L
1853,AXDX
1854,AXE
1855,AXE.AX
1856,AXGN
1857,AXGT
1858,AXI.AX
1859,AXI.L
1860,AXIM
1861,AXIN
1862,AXISBANK.NS
1863,AXISCADES.NS
1864,AXJ.DE
1865,AXL
1866,AXLA
1867,AXLL
1868,AXN
1869,AXNX
1870,AXO
1871,AXP
1872,AXP.DE
1873,AXPW
1874,AXPWW
1875,AXR
1876,AXREF
1877,AXS
1878,AXS.AS
1879,AXS.L
1880,AXSM
1881,AXS-PE
1882,AXTA
1883,AXT.AX
1884,AXTI
1885,AXU
1886,AXU.TO
1887,AXW.PA
1888,AY
1889,AYF.AX
1890,AYFIE.OL
1891,AYI
1892,AYI.AX
1893,AYLA
1894,AYM.AX
1895,AYM.L
1896,AYMSYNTEX.NS
1897,AYM.TO
1898,AYR
1899,AYR.AX
1900,AYRO
1901,AYS.AX
1902,AYTU
1903,AYTUZ
1904,AYX
1905,AZ2.DE
1906,AZEK
1907,AZI.AX
1908,AZJ.AX
1909,AZN
1910,AZN.L
1911,AZO
1912,AZPN
1913,AZRE
1914,AZRX
1915,AZS.AX
1916,AZ.TO
1917,AZT.OL
1918,AZUL
1919,AZUR
1920,AZV.AX
1921,AZY.AX
1922,AZYO
1923,AZZ
1924,AZZ.TO
1925,B
1926,B2H.OL
1927,B4B3.DE
1928,B4B.DE
1929,B4B.SW
1930,B5A.DE
1931,B5A.SW
1932,B7E.DE
1933,B7J.DE
1934,B8A.DE
1935,B8F.DE
1936,BA
1937,BABA
1938,BABA.SW
1939,BABB
1940,BAB.L
1941,BAC
1942,BAC.DE
1943,BAC-PA
1944,BAC-PP
1945,BAC.SW
1946,BACWSB
1947,BAD.TO
1948,BAER.SW
1949,BAF.AX
1950,BAF.L
1951,BAFNAPH.NS
1952,BAGFILMS.NS
1953,BAG.L
1954,BAH
1955,BAIN.PA
1956,BAJAJCON.NS
1957,BAJAJELEC.NS
1958,BAJAJFINSV.NS
1959,BAJAJHIND.NS
1960,BAJAJHLDNG.NS
1961,BAJFINANCE.NS
1962,BAK
1963,BAKKA.OL
1964,BAKK.L
1965,BA.L
1966,BALAJITELE.NS
1967,BALAMINES.NS
1968,BALAXI.NS
1969,BALKRISHNA.NS
1970,BALKRISIND.NS
1971,BALLARPUR.NS
1972,BALMLAWRIE.NS
1973,BALN.SW
1974,BALPHARMA.NS
1975,BALRAMCHIN.NS
1976,BALTA.BR
1977,BALT.OL
1978,BALYO.PA
1979,BAM
1980,BAM-A.TO
1981,BAMNB.AS
1982,BANARBEADS.NS
1983,BANARISUG.NS
1984,BANB.SW
1985,BANC
1986,BANCOINDIA.NS
1987,BAND
1988,BANDHANBNK.NS
1989,BANE.ME
1990,BANF
1991,BANG.NS
1992,BANI.BR
1993,BANJ
1994,BANKBARODA.NS
1995,BANKINDIA.NS
1996,BANM
1997,BANR
1998,BANSWRAS.NS
1999,BANT
2000,BANX
2001,BAOS
2002,BAP
2003,BAP.AX
2004,BAR
2005,BAR.AX
2006,BAR.BR
2007,BARC.L
2008,BARC.SW
2009,BAR.L
2010,BARN.SW
2011,BARTRONICS.NS
2012,BAS
2013,BASA
2014,BAS.AX
2015,BAS.DE
2016,BASF.NS
2017,BASI
2018,BASML.NS
2019,BASS.PA
2020,BAS.SW
2021,BA.SW
2022,BASX
2023,BATAINDIA.NS
2024,BAT.AX
2025,BATL
2026,BATRA
2027,BATS.L
2028,BATS.SW
2029,BAX
2030,BAX.SW
2031,BAXW
2032,BAYERCROP.NS
2033,BAYK
2034,BAYN.DE
2035,BAYN.SW
2036,BB
2037,BBAR
2038,BBB.L
2039,BBBY
2040,BBC.AX
2041,BBCP
2042,BBDB.DE
2043,BBD-B.TO
2044,BBDC
2045,BBDO
2046,BBED.AS
2047,BBEP
2048,BBG
2049,BBGI
2050,BBGI.L
2051,BBH.L
2052,BBI
2053,BBIO
2054,BBK
2055,BBL
2056,BBL.AX
2057,BBL.NS
2058,BBLU
2059,BBN
2060,BBN.AX
2061,BBN.SW
2062,BBOX
2063,BBOX.L
2064,BB.PA
2065,BBQ
2066,BBRG
2067,BBSI
2068,BBSN.L
2069,BB.SW
2070,BBTC.NS
2071,BB.TO
2072,BBU
2073,BBVA
2074,BBW
2075,BBX
2076,BBX.AX
2077,BBXIB
2078,BBXTB
2079,BBXTD
2080,BBY
2081,BBY.DE
2082,BBY.L
2083,BBZA.DE
2084,BC
2085,BC8.AX
2086,BC8.DE
2087,BCAB
2088,BCART.BR
2089,BCB.AX
2090,BCBP
2091,BCC
2092,BCC.AX
2093,BCCCF
2094,BCDA
2095,BCDAW
2096,BCE
2097,BCEFF
2098,BCEI
2099,BCEL
2100,BCE.TO
2101,BCGE.SW
2102,BCH
2103,BCHN.SW
2104,BCI.AX
2105,BCI.L
2106,BCI.TO
2107,BCJ.SW
2108,BCK.AX
2109,BCLI
2110,BCML
2111,BCN.AX
2112,BCN.L
2113,BCO
2114,BCO.DE
2115,BCOM
2116,BCOR
2117,BCOV
2118,BCOW
2119,BC-PB
2120,BCPC
2121,BC-PC
2122,BCP.LS
2123,BCP.NS
2124,BCPT.L
2125,BCR
2126,BCRA.PA
2127,BCRD
2128,BCRH
2129,BCRX
2130,BCS
2131,BCSF
2132,BCT.AX
2133,BCTF
2134,BCTG
2135,BCTXF
2136,BCV
2137,BCVN.SW
2138,BCX
2139,BCYC
2140,BCY.DE
2141,BD1.AX
2142,BDA.AX
2143,BDBD
2144,BDC
2145,BDC.AX
2146,BDCO
2147,BDCOD
2148,BDEV.L
2149,BDGE
2150,BDGY
2151,BDI.AX
2152,BDIC
2153,BDI.TO
2154,BDL
2155,BDLF
2156,BDL.NS
2157,BDMS
2158,BDN
2159,BDPT
2160,BDR
2161,BDRILL.OL
2162,BDRY
2163,BDSI
2164,BDSIW
2165,BDSX
2166,BDT.DE
2167,BDT.SW
2168,BDT.TO
2169,BDTX
2170,BDX
2171,BDXB
2172,BDX.SW
2173,BE
2174,BEAM
2175,BEAN.SW
2176,BEARDSELL.NS
2177,BEAT
2178,BEAV
2179,BEBE
2180,BECN
2181,BEDMUTHA.NS
2182,BEDU
2183,BEE.AX
2184,BEE.L
2185,BEEM
2186,BEEMW
2187,BEFB.BR
2188,BEGI
2189,BEG.L
2190,BEI.DE
2191,BEI.SW
2192,BEKB.BR
2193,BEKE
2194,BEKN.SW
2195,BEL
2196,BEL.AX
2197,BELFA
2198,BELFB
2199,BELI.PA
2200,BELL.SW
2201,BEL.NS
2202,BEL.OL
2203,BELR.BR
2204,BELU.BR
2205,BELU.ME
2206,BEM.AX
2207,BEM.L
2208,BEML.NS
2209,BEN
2210,BEN.AX
2211,BENH
2212,BEN.PA
2213,BEP
2214,BEPC
2215,BEPC.TO
2216,BEPL.NS
2217,BEP-PA
2218,BEP-UN.TO
2219,BERGEPAINT.NS
2220,BERI.L
2221,BERM.L
2222,BERR.PA
2223,BERY
2224,BESI.AS
2225,BESP
2226,BEST
2227,BET.AX
2228,BETR
2229,BETRF
2230,BEVER.AS
2231,BEZ.DE
2232,BEZ.L
2233,BFA
2234,BFAM
2235,BFB
2236,BF-B
2237,BFC
2238,BFC.AX
2239,BFG.AX
2240,BFGC
2241,BFGX
2242,BFIN
2243,BFINVEST.NS
2244,BFIT.AS
2245,BFK
2246,BFNH
2247,BFRA
2248,BFS
2249,BFSA.DE
2250,BFS-B
2251,BFS-PE
2252,BFST
2253,BFT
2254,BFT-WT
2255,BFUTILITIE.NS
2256,BFYT
2257,BG
2258,BGA.AX
2259,BGB
2260,BGBIO.OL
2261,BGC
2262,BGCA
2263,BGCP
2264,BGCPV
2265,BGEO.L
2266,BGEU.L
2267,BGF
2268,BGFD.L
2269,BGFV
2270,BGG
2271,BGHL.AS
2272,BGHL.L
2273,BGI
2274,BGL.AX
2275,BGLEI
2276,BGLF.L
2277,BGNE
2278,BGO.L
2279,BGP.AX
2280,BGRENERGY.NS
2281,BGS
2282,BGSC.L
2283,BGSF
2284,BGS.L
2285,BGT.AX
2286,BGUK.L
2287,BH
2288,BH-A
2289,BHAC
2290,BHACR
2291,BHACU
2292,BHACW
2293,BHAGERIA.NS
2294,BHAGYANGR.NS
2295,BHAGYAPROP.NS
2296,BHANDARI.NS
2297,BHARATFORG.NS
2298,BHARATGEAR.NS
2299,BHARATRAS.NS
2300,BHARATWIRE.NS
2301,BHARTIARTL.NS
2302,BHAT
2303,BHB
2304,BHBK
2305,BHC
2306,BHC.TO
2307,BHCV
2308,BHD.AX
2309,BHE
2310,BHEL.NS
2311,BHF
2312,BHFAO
2313,BHFAP
2314,BHGU.L
2315,BHI.L
2316,BHK
2317,BHL.AX
2318,BHLB
2319,BHLL
2320,BHMG.L
2321,BHP
2322,BHP.AX
2323,BHP.L
2324,BHP.SW
2325,BHR
2326,BHRD.L
2327,BHR-PD
2328,BHSEU
2329,BHTG
2330,BHV
2331,BHVN
2332,BICX
2333,BID
2334,BID.AX
2335,BIDS.L
2336,BIDU
2337,BIDU.SW
2338,BIFF.L
2339,BIG
2340,BIGBLOC.NS
2341,BIGC
2342,BIGN
2343,BIG.PA
2344,BIIB
2345,BIIB.SW
2346,BIIBV
2347,BIIO
2348,BIJ.DE
2349,BILB.L
2350,BIL.DE
2351,BILENERGY.NS
2352,BILI
2353,BILL
2354,BILN.L
2355,BIL.NS
2356,BIMI
2357,BIM.PA
2358,BIMT
2359,BIN.AX
2360,BIND
2361,BINDALAGRO.NS
2362,BIO
2363,BIO3.DE
2364,BIOA
2365,BIO-B
2366,BIOC
2367,BIOCON.NS
2368,BIO.DE
2369,BIOG.L
2370,BIOL
2371,BIOM.L
2372,BION.L
2373,BION.SW
2374,BIOS
2375,BIOX
2376,BIOX+
2377,BIP
2378,BIPC
2379,BIPC.TO
2380,BIP-PA
2381,BIP-PB
2382,BIQ.AX
2383,BIR.AX
2384,BIRD.L
2385,BIRG.DE
2386,BIRG.IR
2387,BIRG.L
2388,BIRLACABLE.NS
2389,BIRLACORPN.NS
2390,BIRLAMONEY.NS
2391,BIRLATYRE.NS
2392,BIR.TO
2393,BIS.AX
2394,BISI.L
2395,BISV.ME
2396,BIT
2397,BITA
2398,BIT.AX
2399,BIVI
2400,BIXT
2401,BJ
2402,BJRI
2403,BK
2404,BKCC
2405,BKD
2406,BKE
2407,BKEP
2408,BKEPP
2409,BKG.L
2410,BKGM
2411,BKH
2412,BKI
2413,BKI.AX
2414,BKI.TO
2415,BKJ
2416,BKL.AX
2417,BKMINDST.NS
2418,BKMU
2419,BKN
2420,BKNG
2421,BKNG.SW
2422,BKPC
2423,BK-PC
2424,BKR
2425,BKRP
2426,BKS
2427,BKSC
2428,BKS.L
2429,BKT
2430,BKT.AX
2431,BKTI
2432,BKU
2433,BKUH
2434,BKW.AX
2435,BKW.SW
2436,BKX.TO
2437,BKY.AX
2438,BKYI
2439,BKY.L
2440,BL
2441,BLA.AX
2442,BLAB
2443,BLBD
2444,BLBD.L
2445,BLBLIMITED.NS
2446,BLBX
2447,BLCM
2448,BLC.PA
2449,BLCT
2450,BLD
2451,BLD.AX
2452,BLDP
2453,BLDP.TO
2454,BLDR
2455,BLD.SW
2456,BLE
2457,BLEE.PA
2458,BLFS
2459,BLG.AX
2460,BLGI
2461,BLGID
2462,BLGO
2463,BLI
2464,BLIN
2465,BLIN++++++++++
2466,BLIN.SW
2467,BLIS
2468,BLISSGVS.NS
2469,BLK
2470,BLKASHYAP.NS
2471,BLKB
2472,BLKB.SW
2473,BLK.SW
2474,BLL
2475,BLMN
2476,BLMT
2477,BLNC
2478,BLND.L
2479,BLNG.ME
2480,BLNK
2481,BLNKW
2482,BLOE.L
2483,BLOX
2484,BLPG
2485,BLPH
2486,BLP.L
2487,BLQA.DE
2488,BLRX
2489,BLS.NS
2490,BLS.SW
2491,BLT
2492,BLTG.L
2493,BLT.SW
2494,BLU
2495,BLU.AX
2496,BLUE
2497,BLUEBLENDS.NS
2498,BLUECOAST.NS
2499,BLUEDART.NS
2500,BLUE.PA
2501,BLUESTARCO.NS
2502,BLU.L
2503,BLU.TO
2504,BLVDW
2505,BLV.L
2506,BLVN.L
2507,BLW
2508,BLX
2509,BLX.AX
2510,BLX.TO
2511,BLXX
2512,BLY.AX
2513,BLYQ
2514,BLZ.AX
2515,BMA
2516,BMA.OL
2517,BMAQ
2518,BMBL
2519,BMBM
2520,BMCH
2521,BMD.L
2522,BME.L
2523,BMG.AX
2524,BMH.AX
2525,BMI
2526,BMIX
2527,BMK.L
2528,BMMJ
2529,BMN.AX
2530,BMN.L
2531,BMNM
2532,BMO
2533,BMO.TO
2534,BMPG.L
2535,BMR
2536,BMRA
2537,BMRC
2538,BMRG
2539,BMRG+
2540,BMRG-WT
2541,BMRN
2542,BMS
2543,BMS.L
2544,BMSN
2545,BMSND
2546,BMTC
2547,BMT.DE
2548,BMT.L
2549,BMTM
2550,BMTO.L
2551,BMV.L
2552,BMW3.DE
2553,BMW.DE
2554,BMW.SW
2555,BMY
2556,BMY.L
2557,BMY-RI
2558,BMY.SW
2559,BNAU.TO
2560,BNC.L
2561,BNCN
2562,BND.PA
2563,BNED
2564,BNET
2565,BNE.TO
2566,BNFT
2567,BNGO
2568,BNG.TO
2569,BNI
2570,BNK
2571,BNKL
2572,BNKR.L
2573,BNL
2574,BNL.AX
2575,BNN.DE
2576,BNO
2577,BNO.AX
2578,BN.PA
2579,BNP.DE
2580,BNP.PA
2581,BNP.SW
2582,BNP.TO
2583,BNR
2584,BNR.AX
2585,BNR.DE
2586,BNR.SW
2587,BNS
2588,BNSO
2589,BNS.TO
2590,BNT1.DE
2591,BNTC
2592,BNTX
2593,BNZL.L
2594,BOA.AX
2595,BOAC
2596,BOAC-UN
2597,BOBE
2598,BOBNN.SW
2599,BOCA
2600,BOC.AX
2601,BOCH
2602,BOCH.L
2603,BODALCHEM.NS
2604,BOD.L
2605,BOE.AX
2606,BOE.L
2607,BOH
2608,BOIL.L
2609,BOI.PA
2610,BOJA
2611,BOKA.AS
2612,BOKF
2613,BOKU.L
2614,BOL.AX
2615,BOLD
2616,BOL.PA
2617,BOLS.AS
2618,BOMDYEING.NS
2619,BOMH
2620,BOMN
2621,BONH.L
2622,BON.OL
2623,BON.PA
2624,BONT
2625,BOO.L
2626,BOOM
2627,BOOM.L
2628,BOOST.PA
2629,BOOT
2630,BOOT.L
2631,BOQ.AX
2632,BOR.L
2633,BOR.OL
2634,BORORENEW.NS
2635,BORR
2636,BOSC
2637,BOSCHLTD.NS
2638,BOSN.SW
2639,BOSS.DE
2640,BOSS.SW
2641,BOS.TO
2642,BOT.AX
2643,BOTB.L
2644,BOTH
2645,BOTHD
2646,BOTHE.BR
2647,BOTJ
2648,BOUVET.OL
2649,BOWL.L
2650,BOWX
2651,BOWXU
2652,BOX
2653,BOXL
2654,BOXLW
2655,BOXS
2656,BOY.DE
2657,BOY.L
2658,BOY.TO
2659,BP
2660,BPC.L
2661,BPCL.NS
2662,BPCR.L
2663,BPDG.SW
2664,BPE5.DE
2665,BPET.L
2666,BPFH
2667,BPFHP
2668,BPFHW
2669,BPH.AX
2670,BPL
2671,BP.L
2672,BPL.NS
2673,BPMC
2674,BPM.L
2675,BPMP
2676,BPMX
2677,BPOP
2678,BPOPM
2679,BPOPN
2680,BPOST.BR
2681,BPOST.SW
2682,BPP.AX
2683,BPR
2684,BPRN
2685,BPSR
2686,BP.SW
2687,BPT
2688,BPT.AX
2689,BPTH
2690,BPTS
2691,BPY
2692,BPYPO
2693,BPYU
2694,BPYUP
2695,BQ
2696,BQAD.L
2697,BQST
2698,BR
2699,BRA.OL
2700,BRB.AX
2701,BRBR
2702,BRBS
2703,BRBY.L
2704,BRC
2705,BRCD
2706,BRCK.L
2707,BRCM
2708,BRD.L
2709,BREB.BR
2710,BREE.L
2711,BREI.L
2712,BRES.L
2713,BRE.TO
2714,BREW
2715,BREZU
2716,BRFH
2717,BRFI.L
2718,BRFL.NS
2719,BRFS
2720,BRG
2721,BRG.AX
2722,BRGE.L
2723,BRGO
2724,BRG.OL
2725,BRH.DE
2726,BRH.L
2727,BRI.AX
2728,BRID
2729,BRIGADE.NS
2730,BRIG.L
2731,BRILL.AS
2732,BRITANNIA.NS
2733,BRKA
2734,BRK-A
2735,BRK.AX
2736,BRKB
2737,BRK-B
2738,BRKL
2739,BRK.L
2740,BRKN.SW
2741,BRKR
2742,BRKS
2743,BRLA.L
2744,BRL.AX
2745,BRLIU
2746,BRLU
2747,BRM.DE
2748,BRMK
2749,BRMK+
2750,BRMK-WT
2751,BRMT
2752,BRN
2753,BRNA.L
2754,BRN.AX
2755,BRNL.AS
2756,BRNL.NS
2757,BRO
2758,BROG
2759,BROGR
2760,BROGU
2761,BROOKS.NS
2762,BRP
2763,BRPA
2764,BRPAR
2765,BRPAU
2766,BRPAW
2767,BRPM
2768,BRQS
2769,BRSC.L
2770,BRSF
2771,BRSS
2772,BRST
2773,BRT
2774,BR.TO
2775,BRU.AX
2776,BRV.AX
2777,BRVO
2778,BRW.L
2779,BRWM.L
2780,BRX
2781,BRY
2782,BRY.TO
2783,BRZL.ME
2784,BSA
2785,BSA.AX
2786,BSAC
2787,BSBK
2788,BSBR
2789,BSC.L
2790,BSD2.DE
2791,BSD.L
2792,BSD.PA
2793,BSE.AX
2794,BSE.L
2795,BSELINFRA.NS
2796,BSE.NS
2797,BSET
2798,BSF
2799,BSFC
2800,BSFT
2801,BSGM
2802,BSGR.AS
2803,BSIF.L
2804,BSIG
2805,BSKP.SW
2806,BSL.AX
2807,BSL.DE
2808,BSL.NS
2809,BSLN.SW
2810,BSLU
2811,BSM
2812,BSM.AX
2813,BSMX
2814,BSN
2815,BSN.DE
2816,BSN-UN
2817,BSOFT.NS
2818,BSP.AX
2819,BSPB.ME
2820,BSP.DE
2821,BSPK
2822,BSPM
2823,BSP.OL
2824,BSQR
2825,BSR.AX
2826,BSRC
2827,BSRR
2828,BSRT.L
2829,BST
2830,BSTC
2831,BSTCE
2832,BST.DE
2833,BSTG
2834,BSTZ
2835,BSV.L
2836,BSVN
2837,BSX
2838,BSX.AX
2839,BSX-PA
2840,BSX.TO
2841,BSY
2842,BSYN
2843,BTA
2844,BTAI
2845,BTAQ
2846,BTAQU
2847,BTBB.DE
2848,BTBD
2849,BTC.AX
2850,BTCS
2851,BTC.SW
2852,BTCY
2853,BTDG
2854,BTE
2855,BTEGF
2856,BTE.TO
2857,BTG
2858,BTH.AX
2859,BTHE
2860,BTI
2861,BTIM
2862,BTL.DE
2863,BTN
2864,BTO.TO
2865,BTQ.DE
2866,BTT
2867,BTTGY
2868,BTTR
2869,BTU
2870,BTWNU
2871,BTZ
2872,BUB.AX
2873,BUCN.SW
2874,BUD
2875,BUD.AX
2876,BUDZ
2877,BUFF
2878,BUG.AX
2879,BUI.PA
2880,BUI.TO
2881,BUKS
2882,BURG
2883,BURL
2884,BUR.L
2885,BURNPUR.NS
2886,BUR.PA
2887,BUSE
2888,BUS.V
2889,BUT.L
2890,BU.TO
2891,BUTTERFLY.NS
2892,BUX.AX
2893,BUY.AX
2894,BV
2895,BVA
2896,BVA.L
2897,BVB.DE
2898,BVB.SW
2899,BVC.L
2900,BVCL.NS
2901,BVHBB
2902,BVIC.L
2903,BVI.PA
2904,BVN
2905,BVS
2906,BVS.AX
2907,BVSN
2908,BVT.L
2909,BVXP.L
2910,BVXV
2911,BVZN.SW
2912,BW
2913,BWA
2914,BWAY
2915,BWB
2916,BWB.DE
2917,BWEN
2918,BWE.OL
2919,BWF.AX
2920,BWFG
2921,BWG
2922,BWLA
2923,BWL-A
2924,BWLD
2925,BWLPG.OL
2926,BWMCU
2927,BWMG
2928,BWMX
2929,BWMY
2930,BWMYD
2931,BWNG.L
2932,BWO.L
2933,BWO.OL
2934,BWP
2935,BWP.AX
2936,BWQ.DE
2937,BWR.AX
2938,BWX.AX
2939,BWXT
2940,BWY.L
2941,BX
2942,BXB.AX
2943,BXC
2944,BXCR
2945,BXG
2946,BXLT
2947,BXMT
2948,BXN.AX
2949,BXP
2950,BXP.L
2951,BXRX
2952,BXS
2953,BXXY
2954,BY
2955,BYBK
2956,BYD
2957,BYD.TO
2958,BYE.AX
2959,BYFC
2960,BYG.L
2961,BYH.AX
2962,BYI.AX
2963,BYIN
2964,BYKE.NS
2965,BYLK
2966,BYL.TO
2967,BYM
2968,BYND
2969,BYOC
2970,BYOT.L
2971,BYRN
2972,BYSI
2973,BYW6.DE
2974,BYW6.SW
2975,BYW.DE
2976,BZF1.DE
2977,BZH
2978,BZI
2979,BZRD
2980,BZT
2981,BZT.L
2982,BZUN
2983,BZYR
2984,C
2985,C1V.DE
2986,C4XD.L
2987,C5H.IR
2988,C6O.DE
2989,C9F.DE
2990,CA
2991,CAA
2992,CAA.AX
2993,CAAP
2994,CAAS
2995,CAB
2996,CABA
2997,CABO
2998,CAC
2999,CACB
3000,CACC
3001,CACG
3002,CACI
3003,CACQ
3004,CAD.AX
3005,CADC
3006,CADE
3007,CADILAHC.NS
3008,CAD.L
3009,CAE
3010,CAE.AX
3011,CAE.TO
3012,CAF.AX
3013,CAFD
3014,CAFO.PA
3015,CAF.PA
3016,CAG
3017,CAG.AX
3018,CAH
3019,CAI
3020,CAI.AX
3021,CAJ
3022,CAJ.AX
3023,CAKE
3024,CAL
3025,CALA
3026,CALB
3027,CALD
3028,CALI
3029,CALL
3030,CAL.L
3031,CALL.L
3032,CALM
3033,CALN.SW
3034,CALSOFT.NS
3035,CALT
3036,CAL.TO
3037,CALX
3038,CAM
3039,CAM.AX
3040,CAMB.BR
3041,CAMB.L
3042,CAM.L
3043,CAMLINFINE.NS
3044,CAML.L
3045,CAMP
3046,CAMT
3047,CAN
3048,CAN.AX
3049,CANB
3050,CANBK.NS
3051,CAND.BR
3052,CANDC.NS
3053,CANF
3054,CANFINHOME.NS
3055,CANG
3056,CANN
3057,CANTABIL.NS
3058,CA.PA
3059,CAPACITE.NS
3060,CAPAU
